customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05828,Female,0,No,No,67,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.3,4086.01,No
CUST-05829,Female,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.91,4749.83,No
CUST-05830,Male,0,Yes,No,47,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,102.94,4747.1,No
CUST-05831,Male,0,No,No,21,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),104.03,2378.16,No
CUST-05832,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),71.49,2277.77,No
CUST-05833,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,96.6,4582.07,Yes
CUST-05834,Male,0,No,No,44,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,58.38,2778.14,No
CUST-05835,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,116.8,4520.52,No
CUST-05836,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.62,1497.0,No
CUST-05837,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,32.31,368.34,No
CUST-05838,Female,0,No,No,18,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),47.32,874.27,No
CUST-05839,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.41,333.04,No
CUST-05840,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.55,505.0,No
CUST-05841,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),50.68,2278.01,No
CUST-05842,Male,0,No,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,22.63,1373.88,No
CUST-05843,Male,0,No,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,76.24,4154.28,Yes
CUST-05844,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,101.54,2656.21,Yes
CUST-05845,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),36.23,788.51,Yes
CUST-05846,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.09,2477.75,No
CUST-05847,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.18,354.98,No
CUST-05848,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),70.96,4014.0,No
CUST-05849,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,71.45,4406.48,No
CUST-05850,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),23.15,1626.03,No
CUST-05851,Male,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.99,548.6,Yes
CUST-05852,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),35.77,514.06,No
CUST-05853,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,75.61,3997.93,No
CUST-05854,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,63.81,346.03,No
CUST-05855,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,98.43,1909.0,No
CUST-05856,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,55.68,218.59,Yes
CUST-05857,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),90.96,5013.7,No
CUST-05858,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),95.43,3003.11,No
CUST-05859,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),34.52,1297.39,No
CUST-05860,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.29,5311.61,No
CUST-05861,Male,1,No,Yes,68,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,No,Electronic check,61.67,4191.32,No
CUST-05862,Female,0,Yes,Yes,22,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,113.5,2524.1,No
CUST-05863,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,116.8,1541.51,No
CUST-05864,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,88.05,5895.19,No
CUST-05865,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.37,617.69,No
CUST-05866,Male,0,No,No,67,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.76,3173.4,Yes
CUST-05867,Male,0,No,No,46,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,44.26,1981.89,No
CUST-05868,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.92,1989.71,No
CUST-05869,Female,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.53,874.98,No
CUST-05870,Female,0,No,No,52,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.54,3776.74,Yes
CUST-05871,Male,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),98.86,6156.12,No
CUST-05872,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.31,187.04,No
CUST-05873,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.37,53.65,No
CUST-05874,Female,0,Yes,No,55,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.14,3954.61,No
CUST-05875,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,93.74,3044.47,No
CUST-05876,Male,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.19,6446.24,No
CUST-05877,Male,0,Yes,No,68,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.0,2243.36,Yes
CUST-05878,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),92.7,1077.01,No
CUST-05879,Female,0,No,Yes,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,109.93,5412.8,No
CUST-05880,Female,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,43.09,939.46,No
CUST-05881,Male,1,No,No,10,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),66.89,651.9,No
CUST-05882,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),18.29,1159.31,No
CUST-05883,Female,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,100.24,1289.18,Yes
CUST-05884,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),102.26,4095.1,No
CUST-05885,Female,0,No,No,30,No,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.38,3566.96,Yes
CUST-05886,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.03,1219.71,Yes
CUST-05887,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,51.9,2441.8,No
CUST-05888,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,36.09,652.05,Yes
CUST-05889,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),51.8,3386.21,No
CUST-05890,Male,0,No,No,22,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),40.75,963.03,No
CUST-05891,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),28.83,1517.66,No
CUST-05892,Male,0,No,Yes,32,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,64.6,1891.77,Yes
CUST-05893,Male,0,No,Yes,55,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,38.43,1964.76,Yes
CUST-05894,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.51,588.87,No
CUST-05895,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.61,2996.36,No
CUST-05896,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),74.94,3826.97,No
CUST-05897,Female,0,No,No,66,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,68.8,4133.77,No
CUST-05898,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.58,1462.33,No
CUST-05899,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,59.8,448.08,No
CUST-05900,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.29,5921.07,No
CUST-05901,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,90.03,3941.73,No
CUST-05902,Female,0,Yes,No,5,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,78.13,396.85,No
CUST-05903,Female,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,101.3,4866.67,No
CUST-05904,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,79.73,3862.63,No
CUST-05905,Female,1,No,No,36,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),23.91,819.8,No
CUST-05906,Male,0,Yes,No,17,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,94.99,1641.64,No
CUST-05907,Male,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,No,Mailed check,56.54,2414.28,No
CUST-05908,Female,0,No,No,30,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),40.08,1159.65,No
CUST-05909,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.49,1142.23,No
CUST-05910,Male,1,No,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),50.4,933.29,No
CUST-05911,Male,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,79.13,3020.04,No
CUST-05912,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,103.31,6560.45,No
CUST-05913,Male,1,No,No,45,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,49.28,2130.99,No
CUST-05914,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),68.75,287.62,No
CUST-05915,Female,0,No,No,50,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,33.67,1779.28,Yes
CUST-05916,Male,0,No,Yes,55,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,63.06,3627.88,No
CUST-05917,Male,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.4,2645.96,No
CUST-05918,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.59,1483.89,No
CUST-05919,Male,0,Yes,No,2,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,67.01,136.57,No
CUST-05920,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),113.13,5057.73,No
CUST-05921,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.1,153.35,Yes
CUST-05922,Male,0,No,Yes,50,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,89.79,4111.39,Yes
CUST-05923,Male,1,Yes,No,1,Yes,No,DSL,No internet service,No,No,No,No,No internet service,One year,Yes,Mailed check,40.07,37.4,No
CUST-05924,Female,0,No,Yes,13,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,60.79,814.54,No
CUST-05925,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,105.34,7100.33,No
CUST-05926,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),61.1,1279.12,Yes
CUST-05927,Female,0,No,Yes,17,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.82,747.79,No
CUST-05928,Male,0,No,No,59,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,33.82,2132.61,No
CUST-05929,Male,0,Yes,No,70,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.19,5089.88,No
CUST-05930,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.09,72.37,Yes
CUST-05931,Male,0,No,No,70,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,36.78,2828.95,No
CUST-05932,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.22,1864.78,No
CUST-05933,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),21.81,1098.55,No
CUST-05934,Female,0,No,Yes,35,Yes,No,DSL,No,No,Yes,No,No,No internet service,One year,No,Mailed check,27.37,873.45,No
CUST-05935,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.39,1391.17,Yes
CUST-05936,Male,0,No,No,72,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,18.77,1331.39,Yes
CUST-05937,Male,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),64.28,483.27,Yes
CUST-05938,Female,1,No,No,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,114.91,5771.79,Yes
CUST-05939,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.52,682.1,No
CUST-05940,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.1,5728.27,No
CUST-05941,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.27,313.29,Yes
CUST-05942,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),92.33,2324.5,Yes
CUST-05943,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.96,3744.04,No
CUST-05944,Female,0,No,Yes,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.26,1414.54,No
CUST-05945,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,18.38,1167.01,No
CUST-05946,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,76.72,680.02,Yes
CUST-05947,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,95.64,2620.07,No
CUST-05948,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.0,629.65,No
CUST-05949,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),96.67,7505.91,No
CUST-05950,Male,0,No,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,105.02,3079.36,No
CUST-05951,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,93.43,5256.71,Yes
CUST-05952,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,99.02,535.88,Yes
CUST-05953,Female,0,No,No,69,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.55,5378.92,No
CUST-05954,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,97.04,5388.04,No
CUST-05955,Female,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),104.69,5402.21,No
CUST-05956,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,70.6,1107.33,No
CUST-05957,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),101.17,2096.12,No
CUST-05958,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),96.99,1587.99,No
CUST-05959,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,Yes,Mailed check,37.46,962.08,No
CUST-05960,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),46.73,2802.38,Yes
CUST-05961,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,105.73,2074.79,No
CUST-05962,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,57.63,315.6,No
CUST-05963,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,117.72,1069.15,Yes
CUST-05964,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),83.99,964.82,No
CUST-05965,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,22.65,1495.48,No
CUST-05966,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,56.67,3838.27,No
CUST-05967,Male,0,Yes,No,26,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,97.17,2570.5,Yes
CUST-05968,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,54.91,958.91,No
CUST-05969,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),55.64,956.78,No
CUST-05970,Male,0,Yes,No,56,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,52.42,2702.05,Yes
CUST-05971,Male,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,50.93,3478.21,No
CUST-05972,Female,0,No,Yes,30,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,37.4,1055.09,No
CUST-05973,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,36.95,239.04,Yes
CUST-05974,Male,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,97.41,1080.61,Yes
CUST-05975,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.55,2048.91,No
CUST-05976,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.33,966.51,No
CUST-05977,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),96.27,4391.64,No
CUST-05978,Female,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,77.56,2413.01,No
CUST-05979,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),65.7,4203.55,Yes
CUST-05980,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,79.83,3312.28,No
CUST-05981,Male,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),48.41,996.8,No
CUST-05982,Female,1,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),92.12,2499.44,No
CUST-05983,Female,0,Yes,No,49,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.62,2086.63,No
CUST-05984,Female,1,No,No,69,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.67,5420.6,No
CUST-05985,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,102.41,4167.56,No
CUST-05986,Male,0,Yes,Yes,6,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Mailed check,70.27,399.53,No
CUST-05987,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,68.74,3422.19,Yes
CUST-05988,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,82.79,2873.18,No
CUST-05989,Male,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.39,3228.71,Yes
CUST-05990,Male,1,No,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.91,1082.58,No
CUST-05991,Female,0,No,Yes,28,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.14,2697.19,No
CUST-05992,Male,0,No,No,3,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,51.58,150.97,Yes
CUST-05993,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),81.44,4217.23,Yes
CUST-05994,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.8,7268.28,No
CUST-05995,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),102.24,3469.94,No
CUST-05996,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),112.48,5430.3,No
CUST-05997,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),33.4,2212.26,Yes
